record_id,timestamp,satellite_id,subsystem,metric_name,metric_value,unit,status,quality_flag
TEL-001010,2026-01-23 04:29:39,SENTINEL-9,THERMAL,bus_temp_c,18.349736,°C,NOMINAL,VALID
TEL-001011,2026-01-23 04:29:39,SENTINEL-9,THERMAL,battery_temp_c,15.389463,°C,NOMINAL,VALID
TEL-001012,2026-01-23 04:29:39,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.136018,arcsec,NOMINAL,VALID
TEL-001013,2026-01-23 04:29:39,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2418.952346,RPM,NOMINAL,VALID
TEL-001014,2026-01-23 04:29:39,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00098,deg/hr,NOMINAL,VALID
TEL-001015,2026-01-23 04:29:39,SENTINEL-9,COMMS,signal_strength_dbm,-87.164421,dBm,NOMINAL,VALID
TEL-001016,2026-01-23 04:29:39,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001017,2026-01-23 04:29:39,SENTINEL-9,COMMS,link_margin_db,12.944266,dB,NOMINAL,VALID
TEL-001018,2026-01-23 04:29:39,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.17669,°C,NOMINAL,VALID
TEL-001019,2026-01-23 04:29:39,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.307736,K,NOMINAL,VALID
TEL-001020,2026-01-23 04:29:39,SENTINEL-9,PAYLOAD,shutter_cycles,1847709.0,count,NOMINAL,VALID
TEL-001021,2026-01-23 04:54:24,SENTINEL-9,POWER,battery_level_pct,88.987821,%,NOMINAL,VALID
TEL-001022,2026-01-23 04:54:24,SENTINEL-9,POWER,solar_array_output_w,2824.283837,W,NOMINAL,VALID
TEL-001023,2026-01-23 04:54:24,SENTINEL-9,POWER,bus_voltage_v,28.042047,V,NOMINAL,VALID
TEL-001024,2026-01-23 04:54:24,SENTINEL-9,THERMAL,payload_temp_c,22.378228,°C,NOMINAL,VALID
TEL-001025,2026-01-23 04:54:24,SENTINEL-9,THERMAL,bus_temp_c,18.344416,°C,NOMINAL,VALID
TEL-001026,2026-01-23 04:54:24,SENTINEL-9,THERMAL,battery_temp_c,15.191364,°C,NOMINAL,VALID
TEL-001027,2026-01-23 04:54:24,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.16155,arcsec,NOMINAL,VALID
TEL-001028,2026-01-23 04:54:24,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2402.905453,RPM,NOMINAL,VALID
TEL-001029,2026-01-23 04:54:24,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000994,deg/hr,NOMINAL,VALID
TEL-001030,2026-01-23 04:54:24,SENTINEL-9,COMMS,signal_strength_dbm,-84.512876,dBm,NOMINAL,VALID
TEL-001031,2026-01-23 04:54:24,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001032,2026-01-23 04:54:24,SENTINEL-9,COMMS,link_margin_db,12.803977,dB,NOMINAL,VALID
TEL-001033,2026-01-23 04:54:24,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.234715,°C,NOMINAL,VALID
TEL-001034,2026-01-23 04:54:24,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.137407,K,NOMINAL,VALID
TEL-001035,2026-01-23 04:54:24,SENTINEL-9,PAYLOAD,shutter_cycles,1847704.0,count,NOMINAL,VALID
TEL-001036,2026-01-23 05:19:48,SENTINEL-9,POWER,battery_level_pct,86.79343,%,NOMINAL,VALID
TEL-001037,2026-01-23 05:19:48,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001038,2026-01-23 05:19:48,SENTINEL-9,POWER,bus_voltage_v,28.105466,V,NOMINAL,VALID
TEL-001039,2026-01-23 05:19:48,SENTINEL-9,THERMAL,payload_temp_c,22.425755,°C,NOMINAL,VALID
TEL-001040,2026-01-23 05:19:48,SENTINEL-9,THERMAL,bus_temp_c,18.272142,°C,NOMINAL,VALID
TEL-001041,2026-01-23 05:19:48,SENTINEL-9,THERMAL,battery_temp_c,15.423596,°C,NOMINAL,VALID
TEL-001042,2026-01-23 05:19:48,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.135007,arcsec,NOMINAL,VALID
TEL-001043,2026-01-23 05:19:48,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2369.805399,RPM,NOMINAL,VALID
TEL-001044,2026-01-23 05:19:48,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000988,deg/hr,NOMINAL,VALID
TEL-001045,2026-01-23 05:19:48,SENTINEL-9,COMMS,signal_strength_dbm,-87.206209,dBm,NOMINAL,VALID
TEL-001046,2026-01-23 05:19:48,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001047,2026-01-23 05:19:48,SENTINEL-9,COMMS,link_margin_db,12.009485,dB,NOMINAL,VALID
TEL-001048,2026-01-23 05:19:48,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.795626,°C,NOMINAL,VALID
TEL-001049,2026-01-23 05:19:48,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.650262,K,NOMINAL,VALID
TEL-001050,2026-01-23 05:19:48,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001051,2026-01-23 05:44:48,SENTINEL-9,POWER,battery_level_pct,73.404731,%,NOMINAL,VALID
TEL-001052,2026-01-23 05:44:48,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001053,2026-01-23 05:44:48,SENTINEL-9,POWER,bus_voltage_v,27.936072,V,NOMINAL,VALID
TEL-001054,2026-01-23 05:44:48,SENTINEL-9,THERMAL,payload_temp_c,22.408459,°C,NOMINAL,VALID
TEL-001055,2026-01-23 05:44:48,SENTINEL-9,THERMAL,bus_temp_c,18.001124,°C,NOMINAL,VALID
TEL-001056,2026-01-23 05:44:48,SENTINEL-9,THERMAL,battery_temp_c,15.125385,°C,NOMINAL,VALID
TEL-001057,2026-01-23 05:44:48,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.150676,arcsec,NOMINAL,VALID
TEL-001058,2026-01-23 05:44:48,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2422.298093,RPM,NOMINAL,VALID
TEL-001059,2026-01-23 05:44:48,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00095,deg/hr,NOMINAL,VALID
TEL-001060,2026-01-23 05:44:48,SENTINEL-9,COMMS,signal_strength_dbm,-84.833285,dBm,NOMINAL,VALID
TEL-001061,2026-01-23 05:44:48,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001062,2026-01-23 05:44:48,SENTINEL-9,COMMS,link_margin_db,12.852822,dB,NOMINAL,VALID
TEL-001063,2026-01-23 05:44:48,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.39486,°C,NOMINAL,VALID
TEL-001064,2026-01-23 05:44:48,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.075742,K,NOMINAL,VALID
TEL-001065,2026-01-23 05:44:48,SENTINEL-9,PAYLOAD,shutter_cycles,1847703.0,count,NOMINAL,VALID
TEL-001066,2026-01-23 06:14:08,SENTINEL-9,POWER,battery_level_pct,82.326717,%,NOMINAL,VALID
TEL-001067,2026-01-23 06:14:08,SENTINEL-9,POWER,solar_array_output_w,2734.390557,W,NOMINAL,VALID
TEL-001068,2026-01-23 06:14:08,SENTINEL-9,POWER,bus_voltage_v,27.969656,V,NOMINAL,VALID
TEL-001069,2026-01-23 06:14:08,SENTINEL-9,THERMAL,payload_temp_c,22.161994,°C,NOMINAL,VALID
TEL-001070,2026-01-23 06:14:08,SENTINEL-9,THERMAL,bus_temp_c,18.634096,°C,NOMINAL,VALID
TEL-001071,2026-01-23 06:14:08,SENTINEL-9,THERMAL,battery_temp_c,15.335883,°C,NOMINAL,VALID
TEL-001072,2026-01-23 06:14:08,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.142769,arcsec,NOMINAL,VALID
TEL-001073,2026-01-23 06:14:08,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2408.501206,RPM,NOMINAL,VALID
TEL-001074,2026-01-23 06:14:08,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001048,deg/hr,NOMINAL,VALID
TEL-001075,2026-01-23 06:14:08,SENTINEL-9,COMMS,signal_strength_dbm,-86.959415,dBm,NOMINAL,VALID
TEL-001076,2026-01-23 06:14:08,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001077,2026-01-23 06:14:08,SENTINEL-9,COMMS,link_margin_db,12.903724,dB,NOMINAL,VALID
TEL-001078,2026-01-23 06:14:08,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.642223,°C,NOMINAL,VALID
TEL-001079,2026-01-23 06:14:08,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.20685,K,NOMINAL,VALID
TEL-001080,2026-01-23 06:14:08,SENTINEL-9,PAYLOAD,shutter_cycles,1847706.0,count,NOMINAL,VALID
TEL-001081,2026-01-23 06:36:38,SENTINEL-9,POWER,battery_level_pct,94.938832,%,NOMINAL,VALID
TEL-001082,2026-01-23 06:36:38,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001083,2026-01-23 06:36:38,SENTINEL-9,POWER,bus_voltage_v,28.041901,V,NOMINAL,VALID
TEL-001084,2026-01-23 06:36:38,SENTINEL-9,THERMAL,payload_temp_c,22.596963,°C,NOMINAL,VALID
TEL-001085,2026-01-23 06:36:38,SENTINEL-9,THERMAL,bus_temp_c,18.309288,°C,NOMINAL,VALID
TEL-001086,2026-01-23 06:36:38,SENTINEL-9,THERMAL,battery_temp_c,15.077185,°C,NOMINAL,VALID
TEL-001087,2026-01-23 06:36:38,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.140296,arcsec,NOMINAL,VALID
TEL-001088,2026-01-23 06:36:38,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2373.166676,RPM,NOMINAL,VALID
TEL-001089,2026-01-23 06:36:38,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000969,deg/hr,NOMINAL,VALID
TEL-001090,2026-01-23 06:36:38,SENTINEL-9,COMMS,signal_strength_dbm,-86.425881,dBm,NOMINAL,VALID
TEL-001091,2026-01-23 06:36:38,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001092,2026-01-23 06:36:38,SENTINEL-9,COMMS,link_margin_db,12.057843,dB,NOMINAL,VALID
TEL-001093,2026-01-23 06:36:38,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.624069,°C,NOMINAL,VALID
TEL-001094,2026-01-23 06:36:38,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.326218,K,NOMINAL,VALID
TEL-001095,2026-01-23 06:36:38,SENTINEL-9,PAYLOAD,shutter_cycles,1847705.0,count,NOMINAL,VALID
TEL-001096,2026-01-23 07:02:49,SENTINEL-9,POWER,battery_level_pct,79.86524,%,NOMINAL,VALID
TEL-001097,2026-01-23 07:02:49,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001098,2026-01-23 07:02:49,SENTINEL-9,POWER,bus_voltage_v,27.932865,V,NOMINAL,VALID
TEL-001099,2026-01-23 07:02:49,SENTINEL-9,THERMAL,payload_temp_c,22.513723,°C,NOMINAL,VALID
TEL-001100,2026-01-23 07:02:49,SENTINEL-9,THERMAL,bus_temp_c,18.293548,°C,NOMINAL,VALID
TEL-001101,2026-01-23 07:02:49,SENTINEL-9,THERMAL,battery_temp_c,15.426329,°C,NOMINAL,VALID
TEL-001102,2026-01-23 07:02:49,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.161923,arcsec,NOMINAL,VALID
TEL-001103,2026-01-23 07:02:49,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2396.484552,RPM,NOMINAL,VALID
TEL-001104,2026-01-23 07:02:49,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001012,deg/hr,NOMINAL,VALID
TEL-001105,2026-01-23 07:02:49,SENTINEL-9,COMMS,signal_strength_dbm,-86.264145,dBm,NOMINAL,VALID
TEL-001106,2026-01-23 07:02:49,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001107,2026-01-23 07:02:49,SENTINEL-9,COMMS,link_margin_db,12.894921,dB,NOMINAL,VALID
TEL-001108,2026-01-23 07:02:49,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.525555,°C,NOMINAL,VALID
TEL-001109,2026-01-23 07:02:49,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.963817,K,NOMINAL,VALID
TEL-001110,2026-01-23 07:02:49,SENTINEL-9,PAYLOAD,shutter_cycles,1847710.0,count,NOMINAL,VALID
TEL-001111,2026-01-23 07:25:39,SENTINEL-9,POWER,battery_level_pct,66.869415,%,NOMINAL,VALID
TEL-001112,2026-01-23 07:25:39,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001113,2026-01-23 07:25:39,SENTINEL-9,POWER,bus_voltage_v,28.108849,V,NOMINAL,VALID
TEL-001114,2026-01-23 07:25:39,SENTINEL-9,THERMAL,payload_temp_c,22.910086,°C,NOMINAL,VALID
TEL-001115,2026-01-23 07:25:39,SENTINEL-9,THERMAL,bus_temp_c,18.565077,°C,NOMINAL,VALID
TEL-001116,2026-01-23 07:25:39,SENTINEL-9,THERMAL,battery_temp_c,15.341139,°C,NOMINAL,VALID
TEL-001117,2026-01-23 07:25:39,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.154657,arcsec,NOMINAL,VALID
TEL-001118,2026-01-23 07:25:39,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2404.882308,RPM,NOMINAL,VALID
TEL-001119,2026-01-23 07:25:39,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000959,deg/hr,NOMINAL,VALID
TEL-001120,2026-01-23 07:25:39,SENTINEL-9,COMMS,signal_strength_dbm,-84.533111,dBm,NOMINAL,VALID
TEL-001121,2026-01-23 07:25:39,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001122,2026-01-23 07:25:39,SENTINEL-9,COMMS,link_margin_db,12.259754,dB,NOMINAL,VALID
TEL-001123,2026-01-23 07:25:39,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.401972,°C,NOMINAL,VALID
TEL-001124,2026-01-23 07:25:39,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.996494,K,NOMINAL,VALID
TEL-001125,2026-01-23 07:25:39,SENTINEL-9,PAYLOAD,shutter_cycles,1847708.0,count,NOMINAL,VALID
TEL-001126,2026-01-23 07:55:30,SENTINEL-9,POWER,battery_level_pct,88.880757,%,NOMINAL,VALID
TEL-001127,2026-01-23 07:55:30,SENTINEL-9,POWER,solar_array_output_w,2866.272628,W,NOMINAL,VALID
TEL-001128,2026-01-23 07:55:30,SENTINEL-9,POWER,bus_voltage_v,28.137613,V,NOMINAL,VALID
TEL-001129,2026-01-23 07:55:30,SENTINEL-9,THERMAL,payload_temp_c,22.105365,°C,NOMINAL,VALID
TEL-001130,2026-01-23 07:55:30,SENTINEL-9,THERMAL,bus_temp_c,18.580287,°C,NOMINAL,VALID
TEL-001131,2026-01-23 07:55:30,SENTINEL-9,THERMAL,battery_temp_c,15.207332,°C,NOMINAL,VALID
TEL-001132,2026-01-23 07:55:30,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.162195,arcsec,NOMINAL,VALID
TEL-001133,2026-01-23 07:55:30,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2406.846618,RPM,NOMINAL,VALID
TEL-001134,2026-01-23 07:55:30,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001016,deg/hr,NOMINAL,VALID
TEL-001135,2026-01-23 07:55:30,SENTINEL-9,COMMS,signal_strength_dbm,-85.223272,dBm,NOMINAL,VALID
TEL-001136,2026-01-23 07:55:30,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001137,2026-01-23 07:55:30,SENTINEL-9,COMMS,link_margin_db,12.73391,dB,NOMINAL,VALID
TEL-001138,2026-01-23 07:55:30,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.219219,°C,NOMINAL,VALID
TEL-001139,2026-01-23 07:55:30,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.312937,K,NOMINAL,VALID
TEL-001140,2026-01-23 07:55:30,SENTINEL-9,PAYLOAD,shutter_cycles,1847703.0,count,NOMINAL,VALID
TEL-001141,2026-01-23 08:17:15,SENTINEL-9,POWER,battery_level_pct,87.711955,%,NOMINAL,VALID
TEL-001142,2026-01-23 08:17:15,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001143,2026-01-23 08:17:15,SENTINEL-9,POWER,bus_voltage_v,27.953522,V,NOMINAL,VALID
TEL-001144,2026-01-23 08:17:15,SENTINEL-9,THERMAL,payload_temp_c,22.264821,°C,NOMINAL,VALID
TEL-001145,2026-01-23 08:17:15,SENTINEL-9,THERMAL,bus_temp_c,18.614826,°C,NOMINAL,VALID
TEL-001146,2026-01-23 08:17:15,SENTINEL-9,THERMAL,battery_temp_c,15.02026,°C,NOMINAL,VALID
TEL-001147,2026-01-23 08:17:15,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.15597,arcsec,NOMINAL,VALID
TEL-001148,2026-01-23 08:17:15,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2370.165268,RPM,NOMINAL,VALID
TEL-001149,2026-01-23 08:17:15,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001038,deg/hr,NOMINAL,VALID
TEL-001150,2026-01-23 08:17:15,SENTINEL-9,COMMS,signal_strength_dbm,-87.352708,dBm,NOMINAL,VALID
TEL-001151,2026-01-23 08:17:15,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001152,2026-01-23 08:17:15,SENTINEL-9,COMMS,link_margin_db,12.879071,dB,NOMINAL,VALID
TEL-001153,2026-01-23 08:17:15,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.752651,°C,NOMINAL,VALID
TEL-001154,2026-01-23 08:17:15,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.271955,K,NOMINAL,VALID
TEL-001155,2026-01-23 08:17:15,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001156,2026-01-23 08:44:54,SENTINEL-9,POWER,battery_level_pct,72.730628,%,NOMINAL,VALID
TEL-001157,2026-01-23 08:44:54,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001158,2026-01-23 08:44:54,SENTINEL-9,POWER,bus_voltage_v,28.089031,V,NOMINAL,VALID
TEL-001159,2026-01-23 08:44:54,SENTINEL-9,THERMAL,payload_temp_c,22.798921,°C,NOMINAL,VALID
TEL-001160,2026-01-23 08:44:54,SENTINEL-9,THERMAL,bus_temp_c,18.305466,°C,NOMINAL,VALID
TEL-001161,2026-01-23 08:44:54,SENTINEL-9,THERMAL,battery_temp_c,14.974912,°C,NOMINAL,VALID
TEL-001162,2026-01-23 08:44:54,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.143611,arcsec,NOMINAL,VALID
TEL-001163,2026-01-23 08:44:54,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2411.224984,RPM,NOMINAL,VALID
TEL-001164,2026-01-23 08:44:54,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001048,deg/hr,NOMINAL,VALID
TEL-001165,2026-01-23 08:44:54,SENTINEL-9,COMMS,signal_strength_dbm,-85.672249,dBm,NOMINAL,VALID
TEL-001166,2026-01-23 08:44:54,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001167,2026-01-23 08:44:54,SENTINEL-9,COMMS,link_margin_db,12.634006,dB,NOMINAL,VALID
TEL-001168,2026-01-23 08:44:54,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.236147,°C,NOMINAL,VALID
TEL-001169,2026-01-23 08:44:54,SENTINEL-9,PAYLOAD,focal_plane_temp_k,85.237869,K,NOMINAL,VALID
TEL-001170,2026-01-23 08:44:54,SENTINEL-9,PAYLOAD,shutter_cycles,1847708.0,count,NOMINAL,VALID
TEL-001171,2026-01-23 09:07:55,SENTINEL-9,POWER,battery_level_pct,78.766794,%,NOMINAL,VALID
TEL-001172,2026-01-23 09:07:55,SENTINEL-9,POWER,solar_array_output_w,2788.616452,W,NOMINAL,VALID
TEL-001173,2026-01-23 09:07:55,SENTINEL-9,POWER,bus_voltage_v,28.095234,V,NOMINAL,VALID
TEL-001174,2026-01-23 09:07:55,SENTINEL-9,THERMAL,payload_temp_c,22.402936,°C,NOMINAL,VALID
TEL-001175,2026-01-23 09:07:55,SENTINEL-9,THERMAL,bus_temp_c,18.065392,°C,NOMINAL,VALID
TEL-001176,2026-01-23 09:07:55,SENTINEL-9,THERMAL,battery_temp_c,15.315687,°C,NOMINAL,VALID
TEL-001177,2026-01-23 09:07:55,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.158664,arcsec,NOMINAL,VALID
TEL-001178,2026-01-23 09:07:55,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2368.680334,RPM,NOMINAL,VALID
TEL-001179,2026-01-23 09:07:55,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001027,deg/hr,NOMINAL,VALID
TEL-001180,2026-01-23 09:07:55,SENTINEL-9,COMMS,signal_strength_dbm,-87.281219,dBm,NOMINAL,VALID
TEL-001181,2026-01-23 09:07:55,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001182,2026-01-23 09:07:55,SENTINEL-9,COMMS,link_margin_db,12.770984,dB,NOMINAL,VALID
TEL-001183,2026-01-23 09:07:55,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.388549,°C,NOMINAL,VALID
TEL-001184,2026-01-23 09:07:55,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.977538,K,NOMINAL,VALID
TEL-001185,2026-01-23 09:07:55,SENTINEL-9,PAYLOAD,shutter_cycles,1847708.0,count,NOMINAL,VALID
TEL-001186,2026-01-23 09:34:21,SENTINEL-9,POWER,battery_level_pct,93.769561,%,NOMINAL,VALID
TEL-001187,2026-01-23 09:34:21,SENTINEL-9,POWER,solar_array_output_w,2862.418183,W,NOMINAL,VALID
TEL-001188,2026-01-23 09:34:21,SENTINEL-9,POWER,bus_voltage_v,28.132577,V,NOMINAL,VALID
TEL-001189,2026-01-23 09:34:21,SENTINEL-9,THERMAL,payload_temp_c,22.92199,°C,NOMINAL,VALID
TEL-001190,2026-01-23 09:34:21,SENTINEL-9,THERMAL,bus_temp_c,18.482745,°C,NOMINAL,VALID
TEL-001191,2026-01-23 09:34:21,SENTINEL-9,THERMAL,battery_temp_c,15.031319,°C,NOMINAL,VALID
TEL-001192,2026-01-23 09:34:21,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.157748,arcsec,NOMINAL,VALID
TEL-001193,2026-01-23 09:34:21,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2354.360344,RPM,NOMINAL,VALID
TEL-001194,2026-01-23 09:34:21,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.000952,deg/hr,NOMINAL,VALID
TEL-001195,2026-01-23 09:34:21,SENTINEL-9,COMMS,signal_strength_dbm,-84.100412,dBm,NOMINAL,VALID
TEL-001196,2026-01-23 09:34:21,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001197,2026-01-23 09:34:21,SENTINEL-9,COMMS,link_margin_db,12.770407,dB,NOMINAL,VALID
TEL-001198,2026-01-23 09:34:21,SENTINEL-9,PAYLOAD,sensor_temp_c,-45.365699,°C,NOMINAL,VALID
TEL-001199,2026-01-23 09:34:21,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.954017,K,NOMINAL,VALID
TEL-001200,2026-01-23 09:34:21,SENTINEL-9,PAYLOAD,shutter_cycles,1847704.0,count,NOMINAL,VALID
TEL-001201,2026-01-23 10:04:33,SENTINEL-9,POWER,battery_level_pct,78.758681,%,NOMINAL,VALID
TEL-001202,2026-01-23 10:04:33,SENTINEL-9,POWER,solar_array_output_w,0.0,W,NOMINAL,VALID
TEL-001203,2026-01-23 10:04:33,SENTINEL-9,POWER,bus_voltage_v,27.986388,V,NOMINAL,VALID
TEL-001204,2026-01-23 10:04:33,SENTINEL-9,THERMAL,payload_temp_c,22.197261,°C,NOMINAL,VALID
TEL-001205,2026-01-23 10:04:33,SENTINEL-9,THERMAL,bus_temp_c,18.515801,°C,NOMINAL,VALID
TEL-001206,2026-01-23 10:04:33,SENTINEL-9,THERMAL,battery_temp_c,15.288319,°C,NOMINAL,VALID
TEL-001207,2026-01-23 10:04:33,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.141623,arcsec,NOMINAL,VALID
TEL-001208,2026-01-23 10:04:33,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2359.90858,RPM,NOMINAL,VALID
TEL-001209,2026-01-23 10:04:33,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.001018,deg/hr,NOMINAL,VALID
TEL-001210,2026-01-23 10:04:33,SENTINEL-9,COMMS,signal_strength_dbm,-85.788007,dBm,NOMINAL,VALID
TEL-001211,2026-01-23 10:04:33,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001212,2026-01-23 10:04:33,SENTINEL-9,COMMS,link_margin_db,12.950864,dB,NOMINAL,VALID
TEL-001213,2026-01-23 10:04:33,SENTINEL-9,PAYLOAD,sensor_temp_c,-44.884556,°C,NOMINAL,VALID
TEL-001214,2026-01-23 10:04:33,SENTINEL-9,PAYLOAD,focal_plane_temp_k,84.942485,K,NOMINAL,VALID
TEL-001215,2026-01-23 10:04:33,SENTINEL-9,PAYLOAD,shutter_cycles,1847707.0,count,NOMINAL,VALID
TEL-001216,2026-01-23 10:33:53,SENTINEL-9,POWER,battery_level_pct,77.774939,%,NOMINAL,VALID
TEL-001217,2026-01-23 10:33:53,SENTINEL-9,POWER,solar_array_output_w,2878.039439,W,NOMINAL,VALID
TEL-001218,2026-01-23 10:33:53,SENTINEL-9,POWER,bus_voltage_v,28.072826,V,NOMINAL,VALID
TEL-001219,2026-01-23 10:33:53,SENTINEL-9,THERMAL,payload_temp_c,22.448069,°C,NOMINAL,VALID
TEL-001220,2026-01-23 10:33:53,SENTINEL-9,THERMAL,bus_temp_c,18.162349,°C,NOMINAL,VALID
TEL-001221,2026-01-23 10:33:53,SENTINEL-9,THERMAL,battery_temp_c,15.118259,°C,NOMINAL,VALID
TEL-001222,2026-01-23 10:33:53,SENTINEL-9,ATTITUDE,pointing_error_arcsec,0.156733,arcsec,NOMINAL,VALID
TEL-001223,2026-01-23 10:33:53,SENTINEL-9,ATTITUDE,reaction_wheel_rpm,2423.600353,RPM,NOMINAL,VALID
TEL-001224,2026-01-23 10:33:53,SENTINEL-9,ATTITUDE,gyro_drift_deg_hr,0.00097,deg/hr,NOMINAL,VALID
TEL-001225,2026-01-23 10:33:53,SENTINEL-9,COMMS,signal_strength_dbm,-86.877426,dBm,NOMINAL,VALID
TEL-001226,2026-01-23 10:33:53,SENTINEL-9,COMMS,bit_error_rate,0.0,ratio,NOMINAL,VALID
TEL-001227,2026-01-23 10:33:53,SENTINEL-9,COMMS,link_margin_db,12.56275,dB,NOMINAL,VALID
